Obs.	statenum	casenum	accdate	acctime	speeding	alcres	drugres1	
25726	6	2069	12042015	2030	0	0	.	
25727	8	51	02212015	1340	1	0	1	
25728	12	394	03222015	2230	1	180	402	
25729	13	1309	12252015	1845	0	265	0	
25730	42	671	07192015	1910	0	210	605	
25731	6	2168	09302015	1418	1	0	0	
25732	29	729	12022015	0030	0	0	401	
25733	6	150	01262015	1201	1	.	.	
25734	6	728	04122015	0443	0	0	996	
25735	21	516	10122015	1242	0	996	0	
25736	36	484	07162015	2150	0	0	1	
25737	41	325	09082015	1905	0	0	0	
25738	45	650	10092015	0025	0	146	998	
25739	27	237	08312015	1056	0	0	407	
25740	28	317	07272015	1915	0	999	999	
25741	30	60	07062015	1907	1	996	401	
25742	17	974	12312015	0039	1	996	0	
25743	29	102	03092015	0755	0	0	0	
25744	39	540	07252015	1816	0	0	1	
25745	40	41	01242015	0215	0	183	1	
25746	8	504	12302015	1720	0	0	1	
25747	15	23	04152015	1055	1	0	300	
25748	45	132	03082015	0600	1	251	1	
25749	53	40	02042015	1655	0	44	1	
25750	19	59	04092015	1611	0	996	0	
25751	29	216	04292015	1324	1	996	0	
25752	55	305	08172015	0010	0	.	.	
25753	6	1974	06252015	1949	0	0	1	
25754	40	267	07082015	0248	0	0	0	
25755	9	223	08282015	0618	0	0	600	
25756	32	188	10042015	1800	0	0	1	
25757	53	314	08292015	1042	0	996	0	
25758	6	1405	07212015	0605	0	.	.	
25759	48	28	01052015	1615	0	180	0	
25760	49	148	07062015	1513	0	996	0	
25761	4	150	03132015	2025	0	0	0	
25762	24	42	02112015	1315	1	996	0	
25763	27	107	05072015	1613	0	996	0	
25764	37	189	02082015	1303	0	0	0	
25765	48	1693	05012015	1645	0	0	997	
25766	48	1761	04262015	0002	0	996	0	
25767	48	3194	12262015	2248	0	98	402	
25768	53	3	01042015	1117	0	0	177	
25769	13	1122	11082015	1914	0	0	321	
25770	12	2392	10012015	0855	0	995	95	
25771	13	193	03012015	0717	0	136	1	
25772	18	383	07262015	1945	0	0	0	
25773	28	449	10132015	1351	0	0	1	
25774	54	23	02142015	0106	0	160	1	
25775	13	568	06142015	0012	0	996	0	
25776	24	123	04272015	1427	0	996	0	
25777	45	127	03062015	1911	0	996	0	
25778	4	436	07112015	0948	1	996	0	
25779	6	361	02262015	0205	1	996	0	
25780	26	16	01042015	1557	1	996	0	
25781	26	449	07292015	1239	0	0	1	
25782	30	161	08242015	2031	1	0	1	
25783	21	373	08042015	1131	0	996	0	
25784	48	144	01222015	2200	1	996	0	
25785	17	119	03262015	0923	0	267	996	
25786	27	111	05082015	1828	0	996	0	
25787	13	921	09202015	0414	0	0	401	
25788	6	2219	10132015	1727	0	0	300	
25789	36	804	10312015	2116	0	995	95	
25790	42	352	05272015	1057	0	0	0	
25791	36	722	10082015	0017	0	995	95	
25792	32	283	11202015	1825	0	0	1	
25793	53	253	07242015	1030	0	996	0	
25794	53	254	07262015	0114	0	0	348	
25795	40	474	11052015	1853	0	996	0	
25796	6	1573	08232015	2035	0	.	.	
25797	37	283	04102015	1510	0	30	0	
25798	54	61	04132015	1622	0	0	1	
25799	21	278	06292015	0533	1	996	0	
25800	34	194	06102015	1556	0	0	1	
25801	36	626	06212015	1835	0	995	95	
25802	18	306	06112015	1705	0	996	0	
25803	32	135	04262015	0353	0	0	401	
25804	44	6	03262015	0841	0	996	0	
25805	39	1039	10272015	1145	1	20	996	
25806	42	814	11132015	2250	1	996	0	
25807	55	164	05232015	0938	0	996	0	
25808	27	120	05202015	1040	0	995	95	
25809	29	746	10242015	0136	1	996	0	
25810	4	24	01252015	0102	1	150	1	
25811	17	172	04122015	1520	1	0	1	
25812	37	41	01092015	0557	1	996	0	
25813	37	299	03312015	0609	0	.	.	
25814	12	285	03092015	1445	0	996	0	
25815	21	451	09142015	1329	0	0	.	
25816	22	395	08232015	2120	0	0	1	
25817	36	46	01232015	1745	0	996	0	
25818	40	26	01072015	2225	0	0	0	
25819	42	405	06182015	1235	0	0	1	
25820	17	962	10292015	2224	0	221	998	
25821	5	404	10312015	2239	1	317	695	
25822	35	55	03292015	2128	1	996	0	
25823	22	461	09052015	0925	0	0	348	
25824	29	592	09122015	0100	0	996	0	
25825	41	310	11222015	1852	0	111	0	
25826	6	653	02112015	0130	0	120	.	
25827	6	1020	05142015	1020	1	0	1	
25828	13	1200	12012015	1438	0	996	0	
25829	6	506	03212015	1347	0	996	0	
25830	12	2410	10312015	0554	0	996	0	
25831	48	1267	06072015	2134	1	0	1	
25832	29	758	11172015	0052	1	0	0	
25833	53	426	10282015	0207	1	220	1	
25834	21	650	12202015	0712	0	.	.	
25835	39	135	03042015	0940	0	0	996	
25836	47	383	06242015	1812	1	0	605	
25837	48	2196	09262015	1428	0	996	0	
25838	5	258	07232015	1137	0	.	.	
25839	22	560	10302015	2019	0	0	.	
25840	40	34	01292015	2000	0	996	0	
25841	46	107	11042015	2045	0	996	1	
25842	12	2616	12312015	1809	0	996	0	
25843	36	589	08202015	1430	0	995	95	
25844	1	428	08052015	1955	1	0	1	
25845	48	1753	07302015	2340	0	996	0	
25846	48	2116	09122015	1055	1	996	0	
25847	4	575	09122015	2307	0	551	402	
25848	4	523	08202015	2023	0	996	0	
25849	22	31	01132015	1838	0	186	0	
25850	6	1895	03312015	2021	0	0	1	
25851	19	236	09272015	1249	0	0	0	
25852	27	337	11302015	1749	1	0	417	
25853	29	813	10192015	2353	0	996	0	
25854	32	258	09302015	2155	1	996	0	
25855	1	140	04042015	1830	0	48	300	
25856	12	2257	11202015	1808	0	0	1	
25857	27	210	08092015	1625	0	0	1	
25858	39	12	01182015	2252	1	996	0	
25859	45	734	10212015	1450	0	996	0	
25860	25	39	01232015	1530	0	0	1	
25861	26	165	04182015	1950	0	0	1	
25862	26	314	06222015	0711	0	0	1	
25863	6	2795	09292015	0505	0	0	401	
25864	5	72	02282015	1750	1	0	187	
25865	13	965	09302015	1555	1	996	0	
25866	29	191	04212015	2013	0	0	0	
25867	49	171	08302015	0400	0	120	1	
25868	6	2535	09122015	0905	0	996	0	
25869	22	139	03262015	2343	1	996	0	
25870	49	54	04152015	2116	0	0	605	
25871	6	2496	10112015	2011	0	996	0	
25872	33	73	09302015	1010	0	0	304	
25873	48	2806	11282015	1833	0	996	0	
25874	49	136	07162015	1527	0	0	189	
25875	13	1037	10202015	1832	0	0	0	
25876	1	159	02122015	1142	0	996	0	
25877	17	234	05132015	0355	0	996	0	
25878	21	118	03162015	2114	0	0	177	
25879	21	658	12232015	1800	0	0	155	
25880	17	522	08172015	1550	1	0	402	
25881	29	756	11102015	1825	0	996	0	
25882	17	226	05132015	1203	1	996	0	
25883	36	603	08282015	1541	0	995	95	
25884	37	1172	12202015	0555	0	996	0	
25885	39	557	08062015	0603	0	0	1	
25886	42	80	02212015	1703	1	997	1	
25887	25	267	05072015	2245	0	0	316	
25888	28	195	05172015	2319	0	0	1	
25889	17	55	01292015	1918	0	997	997	
25890	4	27	01272015	1517	0	996	0	
25891	31	147	09162015	1920	0	996	0	
25892	41	135	06042015	2048	0	996	0	
25893	12	1474	08102015	1247	0	995	95	
25894	12	1595	08182015	2025	0	996	0	
25895	21	84	02222015	1314	1	996	.	
25896	39	920	10212015	1239	0	0	1	
25897	42	202	04192015	0530	1	996	0	
25898	6	1889	10172015	2335	0	996	0	
25899	18	128	03252015	1456	0	0	1	
25900	20	206	09042015	1618	0	996	0	
25901	37	191	02082015	1349	0	996	0	
25902	39	166	03242015	0150	0	190	0	
25903	42	278	05052015	0150	1	997	603	
25904	47	907	12192015	1304	0	0	996	
25905	51	537	10182015	0055	0	0	1	
25906	1	632	11122015	1635	1	0	1	
25907	40	120	03142015	1747	0	0	0	
25908	48	1681	07242015	0213	0	996	0	
25909	56	34	05022015	0552	1	997	999	
25910	6	2182	05282015	0143	0	998	1	
25911	42	1055	11082015	1015	0	0	1	
25912	4	799	12052015	1819	0	0	.	
25913	39	1042	11172015	1820	0	0	1	
25914	48	399	02172015	2105	0	996	0	
25915	48	1515	07082015	2129	0	996	0	
25916	51	475	08162015	1412	0	996	0	
25917	51	663	12252015	1948	0	996	0	
25918	1	350	06222015	2227	0	0	605	
25919	5	262	07262015	2359	0	996	0	
25920	37	65	01272015	2246	1	210	.	
25921	41	318	07142015	2147	0	0	1	
25922	26	824	12082015	1434	0	995	95	
25923	48	618	03132015	1633	0	996	0	
25924	39	568	08092015	0016	0	0	1	
25925	13	362	03172015	1251	0	996	0	
25926	27	167	06242015	0934	0	0	1	
25927	41	260	09222015	1953	1	0	0	
25928	45	167	03282015	0120	0	996	0	
25929	48	2515	10242015	0230	0	996	0	
25930	51	286	05092015	0325	1	169	151	
25931	48	253	02062015	0550	1	0	1	
25932	17	624	09192015	1258	0	0	187	
25933	48	2288	10022015	2358	0	.	.	
25934	39	440	07012015	2049	0	66	0	
25935	48	2970	12122015	1440	1	0	1	
25936	5	427	11152015	1104	0	0	1	
25937	17	705	10142015	1059	1	14	151	
25938	32	177	11212015	0645	1	996	0	
25939	42	711	08262015	2107	1	103	128	
25940	45	99	02162015	0630	0	996	0	
25941	6	1060	05262015	1134	0	996	0	
25942	10	112	08292015	1511	1	996	0	
25943	17	675	08292015	0632	1	0	1	
25944	19	84	05162015	0705	0	0	1	
25945	20	169	07312015	1134	0	98	1	
25946	41	62	03152015	2145	1	216	0	
25947	51	277	06102015	1124	0	996	0	
25948	18	265	05272015	2154	0	996	0	
25949	17	969	10182015	2201	1	996	0	
25950	18	638	10242015	1703	0	996	0	
25951	22	570	09262015	1848	0	996	0	
25952	42	906	09112015	1636	1	996	0	
25953	55	157	05172015	0940	0	996	0	
25954	30	192	12102015	1703	0	996	0	
25955	48	2289	10022015	0242	0	996	0	
25956	53	442	11072015	2104	0	995	95	
25957	55	415	09182015	2100	0	996	0	
25958	4	61	01192015	1833	0	20	1	
25959	8	303	08122015	1353	0	996	0	
25960	30	40	05142015	0515	1	996	0	
25961	36	985	11282015	0416	1	40	1	
25962	47	415	07112015	2045	0	996	0	
25963	12	2394	10042015	0000	0	996	0	
25964	24	348	09172015	1804	0	100	1	
25965	36	1016	05012015	1215	0	995	95	
25966	48	2969	12122015	0133	1	0	1	
25967	12	1577	08252015	1056	0	996	0	
25968	42	966	10182015	0335	0	996	0	
25969	55	123	04282015	1132	1	0	605	
25970	5	258	07232015	1137	0	0	.	
25971	6	663	04092015	0120	0	996	0	
25972	18	46	01302015	1446	0	0	1	
25973	23	60	07252015	2035	1	996	0	
25974	37	796	08302015	0826	0	.	0	
25975	48	3053	12182015	2020	0	996	0	
25976	40	249	06062015	1816	0	996	0	
25977	6	335	02212015	2155	0	996	0	
25978	12	475	03272015	0807	0	996	0	
25979	21	149	03212015	1342	0	996	0	
25980	42	317	05302015	0115	0	996	0	
25981	42	851	09282015	1324	0	996	0	
25982	45	337	04282015	0012	0	79	1	
25983	6	530	03152015	1335	0	996	0	
25984	15	14	02052015	1909	0	996	0	
25985	29	175	04192015	1015	1	996	0	
25986	4	270	04242015	1618	0	996	0	
25987	17	47	02062015	1932	0	0	605	
25988	17	92	03152015	0815	1	996	0	
25989	21	554	10232015	1707	0	996	0	
25990	48	2430	10132015	0222	1	209	603	
25991	51	46	02092015	1240	0	0	1	
25992	53	517	12312015	0850	0	996	0	
25993	54	227	11182015	2045	0	0	605	
25994	4	500	08032015	2145	0	996	0	
25995	6	1218	06212015	0050	0	996	.	
25996	6	2815	08032015	1242	0	.	.	
25997	47	505	08132015	0200	1	.	.	
25998	25	140	01182015	0330	1	170	1	
25999	37	108	02052015	0534	0	.	.	
26000	5	268	08012015	1025	0	140	0	
26001	24	252	09032015	1940	0	100	996	
26002	6	290	02152015	0700	1	996	0	
26003	6	1314	06232015	2145	0	996	0	
26004	37	728	08052015	2004	1	.	0	
26005	47	235	04232015	0715	0	0	1	
26006	8	70	03062015	2029	1	0	1	
26007	12	99	01212015	1903	0	995	95	
26008	24	216	07132015	0007	1	90	95	
26009	28	516	11252015	2242	1	999	999	
26010	6	1172	07242015	0833	0	0	.	
26011	12	1934	09292015	2330	0	72	998	
26012	9	215	11082015	0529	0	996	0	
26013	27	90	04242015	0300	0	268	1	
26014	33	62	09012015	1519	1	0	603	
26015	34	300	10172015	2145	0	996	0	
26016	6	652	03152015	1555	1	996	0	
26017	48	189	01222015	1726	0	0	1	
26018	4	720	10182015	1820	0	0	.	
26019	9	247	11242015	1112	0	.	.	
26020	32	74	04292015	1347	0	996	0	
26021	42	1092	12192015	0212	0	997	997	
26022	48	1952	08182015	1925	0	996	0	
26023	6	1107	07152015	2129	0	.	.	
26024	12	2762	09232015	2112	0	996	0	
26025	12	879	05162015	1940	0	996	0	
26026	12	2397	10102015	1628	0	995	95	
26027	18	456	08162015	2142	1	996	0	
26028	18	629	10212015	1836	0	996	0	
26029	28	53	02152015	1500	0	0	1	
26030	31	207	12132015	1450	1	0	0	
26031	37	84	01312015	2323	1	996	0	
26032	42	275	02152015	0237	1	996	0	
26033	4	788	11202015	0522	0	0	.	
26034	4	732	11232015	0512	0	0	1	
26035	10	109	09272015	0149	1	144	0	
26036	13	607	06212015	0230	0	996	0	
26037	29	555	09232015	1245	0	0	0	
26038	4	648	10222015	1934	0	996	0	
26039	21	626	11262015	1700	0	0	1	
26040	21	680	12152015	0712	0	996	0	
26041	29	347	07022015	1500	0	996	0	
26042	39	559	08132015	0540	0	0	1	
26043	42	692	08022015	1500	0	997	997	
26044	48	1392	06212015	0257	0	380	0	
26045	6	122	01222015	1812	0	0	1	
26046	6	1808	11112015	0609	0	996	0	
26047	6	1898	10162015	1507	1	.	.	
26048	12	1373	07042015	1912	0	996	0	
26049	17	573	08312015	2232	1	996	0	
26050	36	525	08162015	2314	0	30	304	
26051	6	597	03262015	1408	0	0	417	
26052	12	1491	07172015	1730	1	995	95	
26053	12	2336	11182015	1105	1	995	999	
26054	47	118	02082015	0215	1	0	1	
26055	1	241	05112015	1230	0	996	0	
26056	19	203	10032015	1257	0	996	0	
26057	40	348	08172015	1635	0	196	0	
26058	53	265	08012015	0758	0	0	605	
26059	1	107	03132015	0041	0	996	0	
26060	4	679	11082015	0514	1	70	.	
26061	6	1185	07252015	2144	0	996	0	
26062	41	98	04202015	0215	1	257	1	
26063	53	45	02142015	1254	1	94	605	
26064	17	545	08242015	1440	0	274	1	
26065	18	447	08122015	0700	0	0	1	
26066	16	82	06272015	1213	1	996	0	
26067	36	753	10212015	2137	1	995	95	
26068	12	1792	09122015	2220	0	996	0	
26069	18	158	04162015	2340	1	996	0	
26070	22	24	01082015	1930	0	290	0	
26071	26	737	11042015	2123	0	0	605	
26072	45	274	05082015	1837	0	0	401	
26073	19	96	06042015	1255	0	0	1	
26074	21	189	05062015	1523	1	996	.	
26075	29	596	10032015	1502	1	996	999	
26076	35	67	04152015	2053	0	996	0	
26077	49	79	05152015	1030	1	996	0	
26078	12	2064	10162015	1416	0	995	95	
26079	37	22	01012015	2332	0	180	0	
26080	41	44	02252015	1849	0	0	0	
26081	6	466	03142015	0146	1	998	0	
26082	35	183	09042015	1929	0	996	0	
26083	45	762	11062015	0804	0	0	417	
26084	21	158	04042015	2006	0	996	.	
26085	12	1112	01052015	1859	0	996	0	
26086	12	2625	12282015	0128	0	996	0	
26087	48	2532	10312015	1932	0	996	0	
26088	42	268	04062015	2055	0	997	997	
26089	22	419	08122015	1814	0	996	0	
26090	47	331	06082015	9999	0	997	401	
26091	48	1305	03312015	2335	0	79	695	
26092	4	93	02252015	0947	1	996	0	
26093	6	1644	10102015	0558	0	.	.	
26094	13	258	03182015	0703	0	0	1	
26095	21	512	10102015	0107	0	.	.	
26096	27	309	10242015	1030	0	0	95	
26097	40	540	10112015	2024	0	996	0	
26098	6	1717	09052015	2028	0	0	1	
26099	12	1738	09102015	0532	0	996	0	
26100	12	2335	11162015	1917	0	996	0	
26101	18	228	05182015	1920	1	0	1	
26102	36	865	11162015	1323	0	0	1	
26103	42	578	12172015	1904	0	996	0	
26104	48	555	03182015	1748	1	160	0	
26105	53	433	11032015	1705	0	0	177	
26106	29	755	11282015	0840	1	996	0	
26107	12	2084	10142015	1933	0	996	0	
26108	12	2522	12112015	0315	1	996	0	
26109	48	8	01012015	0030	1	92	603	
26110	12	731	03272015	0155	0	996	0	
26111	12	1445	08052015	2225	0	996	0	
26112	36	857	11112015	2029	0	995	95	
26113	37	968	10122015	0220	0	0	0	
26114	48	832	04172015	1554	1	0	0	
26115	55	276	08072015	1055	0	0	337	
26116	56	44	05312015	2200	0	996	0	
26117	48	3188	11162015	2123	0	209	603	
26118	2	12	04192015	1701	1	162	605	
26119	18	695	11122015	0745	1	0	1	
26120	48	2897	12032015	1515	0	996	0	
26121	54	187	10022015	1816	0	0	996	
26122	4	252	04292015	2033	0	175	996	
26123	4	824	12192015	0107	0	0	.	
26124	12	182	02042015	2010	0	250	0	
26125	12	2544	09102015	2104	0	995	95	
26126	13	415	04292015	1828	0	0	603	
26127	27	16	02022015	0110	1	270	1	
26128	35	168	09202015	0347	1	190	1	
26129	39	511	08022015	0040	0	996	0	
26130	48	2973	12122015	0248	0	140	0	
26131	18	298	06112015	1409	0	996	0	
26132	24	431	12202015	1607	0	996	0	
26133	48	237	02032015	0900	0	996	0	
26134	4	637	10162015	0257	1	996	0	
26135	6	1978	12132015	0145	1	996	0	
26136	12	2381	04282015	1501	0	996	0	
26137	28	410	09242015	0202	0	0	1	
26138	34	403	12022015	1120	1	0	.	
26139	48	2389	10122015	0905	0	996	0	
26140	48	2778	11222015	1107	0	996	0	
26141	12	1939	10102015	2135	0	220	1	
26142	17	500	08122015	2058	0	0	605	
26143	22	34	01162015	0440	0	996	0	
26144	29	590	10122015	1309	0	15	996	
26145	45	864	12122015	0003	0	.	.	
26146	32	267	10312015	1919	0	0	1	
26147	45	500	08012015	1132	0	996	0	
26148	13	114	02062015	1606	0	0	997	
26149	41	22	01302015	1000	1	0	0	
26150	42	480	07032015	1628	1	0	1	
26151	41	26	02052015	2300	0	146	0	
26152	6	576	04012015	0250	0	0	1	
26153	25	237	09022015	1030	0	0	1	
26154	6	1332	04202015	2050	1	0	1	
26155	13	1018	10152015	1032	0	996	0	
26156	18	154	04132015	0538	0	0	1	
26157	27	280	10042015	0520	1	0	1	
26158	53	285	08092015	0530	0	0	367	
26159	54	91	05232015	1909	1	240	1	
26160	32	27	01312015	2034	0	0	1	
26161	4	319	05222015	1300	0	996	1	
26162	17	52	02152015	0230	1	233	996	
26163	8	7	01082015	1347	0	258	1	
26164	34	526	12202015	1937	0	996	0	
26165	39	586	08172015	1528	1	996	0	
26166	6	2603	11082015	0430	1	.	.	
26167	13	972	10022015	1115	0	996	0	
26168	22	145	03302015	0745	1	0	1	
26169	29	402	07252015	1455	0	0	522	
26170	37	1241	12262015	1821	0	.	0	
26171	42	1024	11062015	1830	0	996	0	
26172	41	137	06092015	1304	1	0	1	
26173	29	655	11012015	0200	1	996	0	
26174	30	195	12132015	0007	0	191	605	
26175	33	2	01062015	1710	0	996	0	
26176	37	979	10192015	1519	1	.	0	
26177	38	94	10212015	1957	0	0	1	
26178	6	2192	09252015	2353	0	0	401	
26179	24	454	12032015	1645	1	995	95	
26180	34	204	02242015	1831	0	996	0	
26181	37	630	07102015	1338	0	996	0	
26182	45	532	08142015	1505	0	996	0	
26183	51	488	09252015	1722	0	0	1	
26184	6	532	03212015	0115	0	.	.	
26185	12	1446	08022015	0030	0	0	695	
26186	6	106	01222015	1842	1	996	0	
26187	12	204	02112015	1637	0	0	1	
26188	18	72	02102015	1959	1	.	.	
26189	21	142	01282015	1038	0	996	0	
26190	29	718	11272015	1545	1	0	1	
26191	29	456	08122015	1220	0	0	187	
26192	39	712	06142015	0257	0	120	0	
26193	50	20	07122015	1716	0	996	0	
26194	51	629	11032015	1545	0	996	0	
26195	1	257	05212015	1330	1	996	0	
26196	13	620	06252015	1657	0	996	0	
26197	19	77	05082015	0851	0	996	0	
26198	37	473	05122015	2311	0	.	0	
26199	53	230	07162015	2019	0	190	605	
26200	26	373	07112015	1710	1	996	0	
26201	29	516	08152015	2332	0	53	226	
26202	12	1486	06212015	1448	0	996	0	
26203	12	34	01062015	0740	0	996	0	
26204	34	154	06102015	1558	1	15	1	
26205	36	479	07262015	2244	1	995	95	
26206	37	545	06082015	1119	1	996	0	
26207	48	1404	06242015	1520	0	0	603	
26208	23	10	02112015	1435	0	0	0	
26209	34	244	02092015	2111	0	0	1	
26210	47	604	09162015	1628	0	0	189	
26211	55	270	06182015	1239	0	996	0	
26212	12	252	02252015	1827	0	996	0	
26213	40	229	05252015	1723	1	996	0	
26214	49	222	11182015	0649	1	80	417	
26215	51	280	06212015	0826	0	0	1	
26216	12	223	02172015	1449	0	996	0	
26217	12	1768	09182015	0120	0	0	1	
26218	48	1112	05202015	0614	0	996	0	
26219	18	573	10072015	1655	1	996	0	
26220	42	359	05252015	1732	1	996	0	
26221	45	316	04052015	0015	0	996	0	
26222	31	160	10012015	1430	0	0	0	
26223	42	184	03312015	1623	0	997	997	
26224	5	135	04232015	0945	0	.	.	
26225	6	690	04182015	1050	1	0	600	
26226	12	399	03222015	2014	0	996	0	
26227	24	312	07122015	0130	0	995	95	
26228	39	809	10252015	2205	0	996	0	
26229	5	109	03282015	0140	0	131	187	
26230	32	164	10142015	0100	0	996	0	
26231	45	749	10092015	0656	0	0	695	
26232	6	1985	11052015	0645	1	996	0	
26233	6	2518	11262015	0210	0	996	0	
26234	13	242	03142015	0232	0	182	401	
26235	36	409	07082015	1613	0	995	95	
26236	39	57	01302015	2050	0	0	1	
26237	39	306	05192015	1545	0	0	996	
26238	48	783	04062015	1931	0	.	.	
26239	6	2914	07072015	0552	0	.	.	
26240	55	226	06182015	2329	1	120	402	
26241	21	388	08142015	2337	0	133	605	
26242	48	1632	07182015	0049	0	50	.	
26243	6	144	01282015	2315	1	996	0	
26244	26	459	06152015	1345	1	996	0	
26245	42	188	03212015	0302	1	997	997	
26246	47	624	09182015	2027	0	174	0	
26247	51	302	06122015	1229	0	0	1	
26248	28	393	09152015	2007	1	999	999	
26249	42	413	06302015	1525	0	996	0	
26250	12	1280	07112015	0306	0	240	1	
26251	37	170	03012015	0248	1	100	0	
26252	37	731	08172015	1150	1	.	0	
26253	42	455	06062015	0903	1	0	401	
26254	53	379	09232015	1951	1	996	0	
26255	6	1658	06142015	0542	1	.	.	
26256	8	171	05142015	1440	0	996	0	
26257	37	1121	11222015	1352	1	996	0	
26258	54	225	11112015	0805	0	996	0	
26259	5	305	08212015	0645	0	0	1	
26260	6	1258	06202015	2324	0	.	.	
26261	12	41	01092015	2154	0	0	1	
26262	21	691	11242015	0833	0	.	.	
26263	31	183	11102015	0545	0	60	0	
26264	16	147	09242015	1340	0	0	998	
26265	37	789	08162015	0241	1	180	0	
26266	45	434	07172015	1502	0	996	0	
26267	48	1206	06032015	2149	0	0	300	
26268	12	1537	07282015	0825	0	0	1	
26269	6	1595	08312015	0723	1	996	0	
26270	6	2024	08272015	1430	1	0	177	
26271	12	229	02102015	2100	0	996	0	
26272	12	1842	09252015	2009	0	290	1	
26273	13	284	03272015	2356	0	996	0	
26274	26	850	12142015	1645	1	0	997	
26275	29	689	10122015	1730	1	0	1	
26276	48	2364	10052015	0640	0	0	605	
26277	12	1714	07122015	2214	1	120	1	
26278	12	1866	10032015	1128	0	996	0	
26279	25	48	05082015	1601	0	995	95	
26280	48	278	02142015	0647	1	88	605	
26281	6	194	02072015	1745	1	0	1	
26282	13	349	04122015	2225	1	996	0	
26283	48	1232	06072015	2315	0	996	0	
26284	27	270	09272015	0500	1	177	996	
26285	36	688	09212015	0555	0	0	1	
26286	6	571	03302015	0145	0	0	.	
26287	6	997	05272015	2218	0	996	0	
26288	27	273	09292015	1758	0	35	0	
26289	1	364	07292015	0521	0	996	0	
26290	6	993	05092015	1019	0	0	1	
26291	26	868	12292015	1748	1	0	0	
26292	31	176	07312015	2210	1	184	0	
26293	36	800	10302015	1615	1	0	605	
26294	47	487	08092015	0715	0	131	0	
26295	48	2018	08012015	0102	0	85	300	
26296	4	672	11022015	1157	1	0	0	
26297	17	133	04142015	2146	0	45	1	
26298	36	342	05082015	0330	0	995	95	
26299	20	86	04112015	2310	0	426	0	
26300	6	724	05132015	1030	1	.	.	
